Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score,Recommended_LTV,Recommended_Tenure,Expected_Profit,PD,Expected_Loss,Interest_Income
ASSET_47,37,M,704,SAL,30000,N,ULTRA LOW RISK,2024-11-07,2025-09-22,2025-10-31,36,24.96,10,2025,9,2025,VIZAG,AP,AP,07 Rural,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,128945,110945,0.8604055992865175,106284.0,10.63333333333333,1.3,G,G,G,G,No,0,56000.0,100.0,52.68902186594408,50284.0,47.31097813405592,56.57063088913878,0-1 Year,64976.07627923183,63968.92372076817,49.60946428381727,Low,55.30764255096513,85,60,81696.54828837696,0.03,1379.0677116230452,83075.61600000001
ASSET_48,22,F,780,SEP,50000,N,VERY HIGH RISK,2022-12-27,2025-10-28,2025-11-27,36,26.01,11,2025,10,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,104700,100399,0.9589207258834768,109320.0,34.53333333333333,1.0,A,A,A,A,No,0,35000.0,70.0,32.01609952433223,74320.0,67.98390047566777,66.57115568290354,2-3 Years,34712.38946246101,69987.61053753899,66.84585533671346,Critical,52.49406520069756,50,24,55351.02601186135,0.35,22990.313688138645,78341.3397
ASSET_49,37,F,-1,SAL,25000,N,VERY HIGH RISK,2023-04-11,2025-05-31,2025-06-19,29,25.76,6,2025,5,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,102000,86550,0.8485294117647059,30212.0,26.03333333333333,0.6333333333333333,A,A,A,A,No,0,45000.0,70.0,148.94743810406462,-14788.0,-48.94743810406461,55.88235294117647,2-3 Years,36013.40563212644,65986.59436787356,64.69273957634664,High,52.34918263195518,65,36,44783.67301378276,0.18,9096.58698621724,53880.26
ASSET_50,50,M,747,AGR,60000,N,LOW RISK,2024-05-04,2026-02-17,2026-03-31,23,26.95,3,2026,2,2026,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84185,74699,0.887319593751856,31763.0,21.8,1.4,G,G,A,G,No,0,42000.0,92.5,132.22932342662847,-10237.0,-32.22932342662846,50.109877056482745,1-2 Years,39079.47025147199,45105.52974852801,53.57905772825089,Low,61.96126920555571,85,60,37516.56006587749,0.03,1068.5858924558402,38585.145958333334
ASSET_51,48,M,727,SEP,45000,N,LOW RISK,2024-03-28,2025-08-12,2025-09-30,29,23.19,9,2025,8,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,127812,107406,0.8403436297061309,110521.0,16.73333333333333,1.633333333333333,A,A,A,A,No,0,55000.0,70.0,49.76429818767474,55521.0,50.23570181232526,56.96804681876506,1-2 Years,45002.972345997834,82809.02765400216,64.78971274528382,High,41.57460335892193,65,36,48960.46257227961,0.18,11232.54497772039,60193.00755
ASSET_52,37,M,649,SAL,45280,N,HIGH RISK,2023-10-30,2025-06-24,2025-07-22,36,27.28,7,2025,6,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,120900,101903,0.8428701406120761,70794.0,20.1,0.9333333333333332,A,A,A,A,No,0,55000.0,70.0,77.69019973444077,15794.0,22.30980026555923,54.50785773366419,1-2 Years,51109.703296643514,69790.2967033565,57.72563829888875,Medium,61.60767929368455,75,48,79333.95146373149,0.08,4063.463736268519,83397.4152
ASSET_53,22,M,-1,SEP,35000,N,HIGH RISK,2025-04-12,2026-01-31,2026-03-25,23,20.32,3,2026,1,2026,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84347,69024,0.8183337878051383,52030.0,9.8,1.766666666666667,G,G,G,G,No,0,28000.0,100.0,53.815106669229294,24030.0,46.18489333077071,66.80379859390375,0-1 Year,45065.124512599206,39281.875487400794,46.57175179603399,Low,37.19658738178661,85,60,26163.780935377978,0.03,718.7662646220238,26882.5472
ASSET_54,38,F,724,AGR,35000,Y,LOW RISK,2023-08-22,2025-08-08,2025-09-29,36,25.84,9,2025,8,2025,TIRUPATHI,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,124000,102736,0.828516129032258,60312.0,23.9,1.733333333333333,G,G,G,G,No,0,26000.0,100.0,43.10916567183977,34312.0,56.89083432816023,79.03225806451613,1-2 Years,43582.28425660919,80417.71574339081,64.85299656725066,High,52.616383040341574,65,36,68993.27836618965,0.18,10647.668833810345,79640.9472
ASSET_55,46,M,745,NREGI,25000,N,ULTRA LOW RISK,2024-04-13,2025-05-28,2025-06-30,29,22.29,6,2025,5,2025,VIZAG,AP,AP,07 Rural,N,REG,1,0,APACHE RTR 160 4V DISC BT,APACHE,Petrol,163200,134353,0.8232414215686275,103831.0,13.66666666666667,1.1,A,A,A,A,No,0,52000.0,70.0,50.08138224615,51831.0,49.91861775385001,68.13725490196079,1-2 Years,57493.59640776899,105706.403592231,64.77108063249449,High,37.823370233729136,65,36,58537.90962839842,0.18,13834.692646601581,72372.602275
ASSET_56,22,F,-1,AGR,40000,Y,VERY HIGH RISK,2023-11-14,2025-08-29,2025-09-25,29,25.95,9,2025,8,2025,HYDERABAD II,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,124000,108777,0.877233870967742,56321.0,21.8,0.9,G,G,G,G,No,0,47000.0,100.0,83.45022282985032,9321.0,16.549777170149678,62.096774193548384,1-2 Years,44563.43499814289,79436.56500185712,64.06174596923961,High,53.406298561049994,65,36,56658.33442466571,0.18,11558.441700334279,68216.77612499999
ASSET_57,21,M,-1,SAL,55000,N,LOW RISK,2025-09-30,2026-05-31,2026-07-25,29,24.25,7,2026,5,2026,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DRUM,RAIDER,Petrol,134766,106899,0.7932193579983082,97274.0,8.1,1.833333333333333,G,G,G,G,No,0,75000.0,100.0,77.10179492978597,22274.0,22.898205070214033,44.34798094474868,0-1 Year,57364.285606322905,77401.7143936771,57.43415579128052,Medium,49.07407124321334,75,48,58684.49097350583,0.08,3962.777151494168,62647.268125
ASSET_58,49,M,-1,AGR,45000,N,LOW RISK,2024-01-25,2025-04-11,2025-05-27,29,26.95,5,2025,4,2025,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134766,117073,0.8687131769140585,89909.38,14.73333333333333,1.533333333333333,A,A,A,A,No,0,49500.0,70.0,55.05543470547789,40409.380000000005,44.94456529452211,63.26966742353412,1-2 Years,45178.43400951148,89587.56599048851,66.4763857282167,Critical,56.57446347311913,50,24,51085.57119499569,0.35,25163.098096670976,76248.66929166667
ASSET_59,24,M,-1,NREGI,135000,N,MEDIUM RISK,2023-05-29,2025-04-16,2025-05-31,36,26.47,5,2025,4,2025,HYDERABAD I,AP,AP,02 Megapolis (B),N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,102000,90664,0.8888627450980392,70198.0,22.93333333333333,1.5,G,G,G,G,No,0,25000.0,100.0,35.613550243596684,45198.0,64.38644975640332,75.49019607843137,1-2 Years,36482.67185145184,65517.32814854816,64.23267465543937,High,55.50678248935538,65,36,62243.64333326133,0.18,9752.639066738668,71996.2824
ASSET_60,26,M,625,SAL,35000,N,MEDIUM RISK,2024-06-30,2025-06-26,2025-07-31,29,28.05,7,2025,6,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,132504,105322,0.7948590231238303,96888.11,12.03333333333333,1.166666666666667,A,A,A,A,No,1170,45000.0,70.0,46.44532750200205,51888.11,53.55467249799795,66.03876109400471,1-2 Years,45062.516585545774,87441.48341445423,65.99158018962011,High,61.37130327678973,65,36,60548.44373539824,0.18,10846.70701460176,71395.15075
ASSET_61,39,F,-1,SAL,30000,N,ULTRA LOW RISK,2025-04-23,2025-12-31,2026-02-27,29,30.05,2,2026,12,2025,VIZAG,AP,AP,05 Urban,N,REG,1,0,NTORQ XT,NTORQ,Petrol,137005,97440,0.7112149191635342,91017.0,8.4,1.933333333333333,A,A,A,A,No,0,53000.0,70.0,58.23087994550469,38017.0,41.76912005449531,61.315280464216634,0-1 Year,55799.90418713641,81205.09581286358,59.27162936598196,Medium,72.53138110590122,75,48,67430.53233497092,0.08,3331.2076650290874,70761.74
ASSET_62,32,M,736,SEP,29500,N,MEDIUM RISK,2023-03-27,2025-03-19,2025-04-25,29,25.76,4,2025,3,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,98200,76951,0.7836150712830957,29955.0,24.1,1.233333333333333,A,A,A,A,No,0,31000.0,70.0,103.48856618260724,-1045.0,-3.4885661826072445,68.43177189409369,2-3 Years,29901.1633622869,68298.8366377131,69.55075014023737,Critical,50.3201453651761,50,24,31437.119710133753,0.35,16467.442823199584,47904.56253333334
ASSET_63,50,M,-1,AGR,25000,N,MEDIUM RISK,2025-08-05,2026-03-31,2026-05-26,36,24.61,5,2026,3,2026,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84347,75300,0.8927407020996597,71423.0,7.933333333333334,1.866666666666667,G,G,G,G,No,0,48000.0,100.0,67.2052420088767,23423.0,32.794757991123305,43.092226160977866,0-1 Year,48843.91842290737,35503.08157709263,42.09169452036543,Low,56.98573782724481,85,60,54800.307552687234,0.03,793.6824473127788,55593.99000000001
ASSET_64,36,M,658,AGR,35000,N,LOW RISK,2025-01-07,2025-07-21,2025-09-29,35,25.72,9,2025,7,2025,VIZAG,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84285,65030,0.7715489114314528,65624.0,6.5,2.333333333333333,G,G,G,G,No,0,37000.0,100.0,56.381811532366214,28624.0,43.61818846763379,56.10132289256688,0-1 Year,43681.61580178595,40603.38419821405,48.173914929363534,Low,59.081505560296485,85,60,48142.886807386916,0.03,640.4515259464215,48783.33833333334
ASSET_65,41,M,-1,SEP,25000,N,HIGH RISK,2024-05-30,2025-09-20,2025-11-24,36,28.12,11,2025,9,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,115300,104724,0.9082740676496096,83553.0,15.93333333333333,2.166666666666667,G,G,G,G,No,0,50000.0,100.0,59.84225581367515,33553.0,40.15774418632485,56.63486556808326,1-2 Years,47678.86647225826,67621.13352774174,58.64799091738225,Medium,64.73085595321783,75,48,83781.55571778066,0.08,4563.610682219339,88345.1664
ASSET_66,44,F,-1,SEP,25000,N,ULTRA LOW RISK,2025-10-29,2026-06-30,2026-07-31,36,23.8,7,2026,6,2026,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,79343,63783,0.8038894420427763,61774.0,8.133333333333333,1.033333333333333,A,A,A,A,No,0,48000.0,70.0,77.70259332405219,13774.0,22.29740667594781,39.50316978183331,0-1 Year,40948.882941628195,38394.117058371805,48.390049605348686,Low,50.97200058572856,85,60,44856.03848824885,0.03,685.0235117511542,45541.062000000005
ASSET_67,30,F,-1,SAL,25000,N,MEDIUM RISK,2021-03-30,2025-04-11,2025-05-22,25,25.27,5,2025,4,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,97150,79000,0.8131755018013381,19868.0,49.1,1.366666666666667,P,P,P,P,No,0,19500.0,30.0,98.1477753170928,368.0,1.8522246829071871,79.92794647452394,3-5 Years,24107.415821835497,73042.5841781645,75.18536714170304,Critical,45.92016924200784,50,24,22377.803870975764,0.35,19212.404462357572,41590.208333333336
ASSET_68,36,M,751,SAL,35000,N,MEDIUM RISK,2024-08-31,2025-05-15,2025-06-24,23,19.91,6,2025,5,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,133400,112693,0.8447751124437781,101949.0,8.566666666666666,1.333333333333333,G,G,G,G,No,0,74000.0,100.0,72.58531226397513,27949.0,27.414687736024874,44.527736131934034,0-1 Year,66163.18302980321,67236.81697019679,50.40241152188665,Low,33.88420180290235,85,60,41608.69339922743,0.03,1395.8945091059036,43004.587908333335
ASSET_69,34,M,-1,AGR,65000,N,VERY HIGH RISK,2024-02-08,2025-03-05,2025-04-25,36,29.28,4,2025,3,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,126000,102052,0.809936507936508,89096.0,13.03333333333333,1.7,G,A,G,G,No,0,51000.0,94.0,57.24162700906887,38096.0,42.75837299093113,59.523809523809526,1-2 Years,43196.9332694466,82803.0667305534,65.71671962742333,High,66.62342456588244,65,36,79048.5647885004,0.18,10593.912011499611,89642.4768
ASSET_70,23,M,739,SAL,32000,N,ULTRA LOW RISK,2024-11-19,2025-06-30,2025-09-22,36,20.21,9,2025,6,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,0,TVS IQUBE ST,TVS,EV,195700,163444,0.8351762902401635,152263.0,7.433333333333334,2.8,G,G,G,G,No,0,77000.0,100.0,50.570394646105754,75263.0,49.42960535389425,60.65406234031682,0-1 Year,76182.0202659672,119517.9797340328,61.07203869904588,Medium,30.68084125847935,75,48,92115.13882127739,0.08,6980.958378722624,99096.09720000002
ASSET_71,47,M,718,SAL,34899,N,VERY HIGH RISK,2023-10-17,2025-06-30,2025-09-23,36,26.03,9,2025,6,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,106890,104099,0.973889044812424,67848.0,20.73333333333333,2.833333333333333,G,G,G,G,No,0,38000.0,100.0,56.007546279919815,29848.0,43.99245372008018,64.4494339975676,1-2 Years,47168.22010118316,59721.77989881684,55.87218626514814,Medium,57.16095314890022,75,48,76736.44670809466,0.08,4554.462391905347,81290.9091
ASSET_72,36,F,-1,SAL,28000,N,HIGH RISK,2024-01-29,2025-11-30,2026-01-27,36,24.88,1,2026,11,2025,VIJAYAWADA,AP,AP,04 Metro,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,120900,110418,0.9133002481389578,67420.01,22.36666666666667,1.933333333333333,G,G,G,G,No,3975,46500.0,100.0,68.97062162998789,20920.009999999995,31.0293783700121,61.53846153846154,1-2 Years,49952.87413136424,70947.12586863576,58.68248624370204,Medium,51.18399373858162,75,48,77578.78513050913,0.08,4837.210069490861,82415.99519999999
ASSET_73,21,F,675,SEP,45000,N,MEDIUM RISK,2024-09-25,2025-04-19,2025-06-25,35,30.52,6,2025,4,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82500,69572,0.8432969696969697,70214.0,6.866666666666666,2.233333333333333,G,G,G,G,No,0,42000.0,100.0,59.81713048679751,28214.0,40.1828695132025,49.09090909090909,0-1 Year,38790.80026401862,43709.19973598138,52.98084816482592,Low,77.12188257864813,85,60,61007.239341253895,0.03,923.4359920794415,61930.67533333334
ASSET_74,29,M,620,SAL,39500,N,MEDIUM RISK,2024-10-28,2025-03-19,2025-04-29,36,28.18,4,2025,3,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,133000,103822,0.7806165413533834,111151.0,4.733333333333333,1.366666666666667,G,G,G,G,No,0,38000.0,100.0,34.187726606148395,73151.0,65.81227339385161,71.42857142857143,0-1 Year,56968.67693896049,76031.32306103951,57.16640831657106,Medium,65.60026712789058,75,48,84022.85295511683,0.08,3748.2658448831608,87771.1188
ASSET_75,25,F,713,SAL,22000,N,VERY HIGH RISK,2024-05-10,2025-07-15,2025-08-29,35,26.85,8,2025,7,2025,VIZAG,AP,AP,04 Metro,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,119422,112949,0.9457972567868568,96055.38,14.36666666666667,1.5,A,A,A,A,No,0,58000.0,70.0,60.381833896237765,38055.380000000005,39.61816610376223,51.43273433705683,1-2 Years,53748.83899322347,65673.16100677653,54.9925147851958,Low,60.95324457368042,85,60,86677.1807947967,0.03,1776.0048302032958,88453.185625
ASSET_76,56,M,-1,AGR,25000,N,LOW RISK,2023-06-13,2026-06-18,2026-07-25,29,30.01,7,2026,6,2026,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82600,63366,0.7671428571428571,17366.0,36.7,1.233333333333333,G,G,G,G,No,0,40000.0,100.0,230.33513762524473,-22634.0,-130.33513762524473,51.57384987893463,3-5 Years,31178.097185244493,51421.90281475551,62.25411963045461,High,71.1186219710928,65,36,40161.84094334401,0.18,5793.822506655991,45955.66345
ASSET_77,28,M,752,AGR,50000,N,LOW RISK,2025-05-23,2026-06-05,2026-07-29,36,23.9,7,2026,6,2026,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 4V DUAL CHANNEL ABS WITH USD,APACHE,Petrol,175300,152469,0.8697604107244723,129382.0,12.6,1.8,G,G,G,G,No,0,73000.0,100.0,56.4220679847274,56382.0,43.5779320152726,58.35710211066743,1-2 Years,64314.616183382845,110985.38381661716,63.311685006627016,High,45.157374068926245,65,36,93452.4839130089,0.18,15867.789086991088,109320.27299999999
ASSET_78,28,F,748,AGR,35000,Y,ULTRA LOW RISK,2024-12-19,2025-05-19,2025-07-23,29,20.13,7,2025,5,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,126000,107583,0.8538333333333333,105799.39,5.033333333333333,2.166666666666667,G,G,G,G,No,0,62000.0,100.0,58.60147208788254,43799.39,41.39852791211745,50.79365079365079,0-1 Year,53498.37036696136,72501.62963303864,57.54097589923701,Medium,31.82151975759898,75,48,48009.669554356915,0.08,4326.770370643091,52336.439925000006
ASSET_79,38,M,-1,SEP,35000,N,MEDIUM RISK,2024-06-11,2025-03-31,2025-04-29,29,27.13,4,2025,3,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,118800,104644,0.8808417508417509,100526.0,9.766666666666667,0.9666666666666668,G,G,G,G,Yes,0,48000.0,100.0,47.7488410958359,52526.0,52.2511589041641,59.59595959595959,0-1 Year,48310.06712116346,70489.93287883654,59.334960335720986,Medium,60.30901388236494,75,48,64102.25193635973,0.08,4506.714630306923,68608.96656666666
ASSET_80,58,F,-1,AGR,35000,N,MEDIUM RISK,2024-07-11,2025-06-30,2025-08-25,23,30.1,8,2025,6,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,115800,99400,0.8583765112262521,73408.4,11.8,1.866666666666667,G,G,G,G,No,0,60000.0,100.0,81.73451539605823,13408.399999999994,18.265484603941776,48.18652849740933,0-1 Year,52240.484427678144,63559.515572321856,54.88731914708278,Low,74.57140290624886,85,60,55930.731199497015,0.03,1414.7854671696557,57345.51666666667
ASSET_81,37,M,-1,SEP,45000,N,LOW RISK,2025-01-28,2025-12-23,2026-01-31,29,24.77,1,2026,12,2025,TIRUPATHI,AP,AP,05 Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,125110,103743,0.8292142914235473,93220.0,10.96666666666667,1.3,A,A,G,G,No,0,50000.0,88.0,53.6365586783952,43220.0,46.3634413216048,60.03516905123492,0-1 Year,58392.15285921928,66717.84714078072,53.32734964493704,Low,52.9612296298134,85,60,60740.898910776574,0.03,1360.5254142234216,62101.42432499999
ASSET_82,36,M,626,AGR,40000,N,VERY HIGH RISK,2023-11-16,2026-06-17,2026-07-28,36,27.28,7,2026,6,2026,KARIMNAGAR,AP,AP,07 Rural,N,REG,1,0,RADEON DRUM,RADEON,Petrol,96500,83816,0.868559585492228,33075.99,31.46666666666667,1.366666666666667,A,A,A,A,No,0,32000.0,70.0,96.74691520949185,1075.989999999998,3.253084790508154,66.83937823834198,2-3 Years,31951.39609042589,64548.603909574114,66.88974498401463,Critical,57.78012195589898,50,24,50442.40303164906,0.35,18152.61136835094,68595.0144
ASSET_83,24,M,-1,AGR,45000,N,MEDIUM RISK,2024-09-09,2025-07-29,2025-09-30,23,30.11,9,2025,7,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82500,71645,0.8684242424242424,55972.0,10.76666666666667,2.1,G,G,G,G,No,0,35000.0,100.0,62.531265632816414,20972.0,37.46873436718359,57.57575757575758,0-1 Year,38534.80578880371,43965.19421119629,53.291144498419754,Low,75.27984137665577,85,60,40353.620715330784,0.03,993.3058263358887,41346.926541666675
ASSET_84,21,M,667,AGR,25000,N,MEDIUM RISK,2024-09-30,2026-04-18,2026-05-31,35,30.72,5,2026,4,2026,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 COM ITS,MOPEDS,Petrol,81100,69671,0.859075215782984,49458.0,18.83333333333333,1.433333333333333,A,A,A,A,No,0,25000.0,70.0,50.547939665979214,24458.0,49.452060334020786,69.173859432799,1-2 Years,28417.52962996013,52682.47037003987,64.95988948217,High,72.95395283594229,65,36,54999.59133339283,0.18,7425.624666607176,62425.21600000001
ASSET_85,52,F,-1,SEP,32000,N,MEDIUM RISK,2024-10-15,2026-04-24,2026-06-28,35,20.72,6,2026,4,2026,VIZAG,AP,AP,06 Semi-Urban,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,128945,117830,0.9138004575594244,75107.0,18.53333333333333,2.166666666666667,G,G,G,G,No,0,57000.0,100.0,75.89172780166962,18107.0,24.108272198330383,55.79510644073055,1-2 Years,60060.37443337183,68884.62556662818,53.421711246367195,Low,36.00624951457045,85,60,69475.50789966782,0.03,1733.0887669988451,71208.59666666666
ASSET_86,34,F,-1,SAL,45000,N,LOW RISK,2025-12-08,2026-06-30,2026-07-24,29,20.48,7,2026,6,2026,HYDERABAD II,AP,AP,04 Metro,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,128000,102249,0.7988203125,96987.0,6.8,0.8,A,A,A,A,No,1780,59000.0,70.0,60.83289513027519,37987.0,39.1671048697248,53.90625,0-1 Year,60848.177671803256,67151.82232819675,52.46236119390372,Low,35.404535625007846,85,60,49364.413730154105,0.03,1242.0246698459023,50606.43840000001
ASSET_87,26,M,-1,AGR,30000,N,LOW RISK,2023-12-25,2025-08-12,2025-09-29,29,26.18,9,2025,8,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,133000,122377,0.920127819548872,78871.0,19.86666666666667,1.6,G,G,G,G,No,0,40000.0,100.0,50.7157256786398,38871.0,49.28427432136019,69.92481203007519,1-2 Years,45126.75236102376,87873.24763897623,66.07011100674904,High,53.52810525525263,65,36,63520.84370831761,0.18,13905.044575015721,77425.88828333333
ASSET_88,21,F,-1,SEP,20000,N,MEDIUM RISK,2024-07-23,2025-09-27,2025-10-31,35,27.52,10,2025,9,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,113469,95235,0.8393041271184201,86986.0,14.36666666666667,1.133333333333333,G,G,G,G,No,0,40000.0,100.0,45.98441128457453,46986.0,54.015588715425466,64.748080973658,1-2 Years,43096.22885285685,70372.77114714315,62.01938075345967,High,60.81672300335307,65,36,67056.98119351424,0.18,9384.978806485766,76441.96
ASSET_89,39,F,734,SEP,30000,N,MEDIUM RISK,2023-11-25,2025-06-30,2025-09-23,23,25.0,9,2025,6,2025,VIZAG,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,75239,70216,0.9332394104121532,25988.0,19.43333333333333,2.833333333333333,G,G,G,G,No,1035,37000.0,100.0,142.37340310912728,-11012.0,-42.37340310912729,50.82337617459031,1-2 Years,34318.737721032216,40920.262278967784,54.38703634945677,Low,53.47926924004338,85,60,32568.24879829763,0.03,1076.9178683690334,33645.166666666664
ASSET_90,24,M,755,SEP,45000,N,HIGH RISK,2023-11-21,2026-05-13,2026-06-30,48,24.48,6,2026,5,2026,KARIMNAGAR,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123700,108112,0.8739854486661277,66067.0,30.13333333333333,1.6,G,G,G,G,No,0,15000.0,100.0,22.70422449937185,51067.0,77.29577550062815,87.87388843977365,2-3 Years,33971.87233195767,89728.12766804233,72.53688574619429,Critical,43.72677612036701,50,24,79914.22571618517,0.35,25949.044683814816,105863.2704
ASSET_91,26,M,746,SEP,50000,N,ULTRA LOW RISK,2025-05-27,2025-11-29,2025-12-23,36,16.63,12,2025,11,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,0,0,TVS IQUBE 2.2KWH,TVS,EV,122000,103000,0.8442622950819673,108504.0,6.2,0.8,A,A,A,A,No,0,64000.0,70.0,58.98400058984,44504.0,41.01599941015999,47.540983606557376,0-1 Year,65726.48069123836,56273.519308761635,46.12583549898495,Low,21.970870313700953,85,60,50268.49442073716,0.03,1118.205579262849,51386.700000000004
ASSET_92,26,F,779,NREGI,20000,N,LOW RISK,2023-12-28,2026-03-16,2026-04-24,23,21.07,4,2026,3,2026,HYDERABAD I,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,107000,91900,0.8588785046728972,40689.99,26.96666666666667,1.3,G,G,G,G,No,735,34000.0,100.0,83.55863444547418,6689.989999999998,16.441365554525813,68.22429906542055,2-3 Years,38397.949170332315,68602.05082966769,64.1140661959511,High,33.00223047494923,65,36,27482.680017326486,0.18,9630.369149340184,37113.04916666667
ASSET_93,23,F,-1,SAL,35000,N,MEDIUM RISK,2024-06-13,2026-03-16,2026-04-29,36,26.91,4,2026,3,2026,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,110064,100270,0.911015409216456,59972.0,21.36666666666667,1.466666666666667,G,G,G,G,No,0,48000.0,100.0,80.03735076368972,11972.0,19.962649236310277,56.3890100305277,1-2 Years,46231.250469590326,63832.749530409674,57.99602915613613,Medium,59.94937268708426,75,48,76624.87103756724,0.08,4323.099962432774,80947.971
