Agmt Id,Cust Age,Cust Gender,Cust Cibil Score,Cust Employment Type,Cust Net Salary,Coborrower Flag,App Score Risk,Agmt Date,Seizure Date,Sold Date,Tenure,Cust Net IRR,Sold Date Month,Sold Date Year,Seizure Date Month,Seizure Date Year,Cust Branch,Cust Region,Cust State,Pincode Tier,RC Availability,Registration Flag,Asset Disc Flag,Asset Alloy Flag,Asset Variant,Asset Model,Asset Fuel Type,Asset Cost At Disbursal,Loan Amount,LTV,OS Balance At Liquidation,Asset Age Months At Seizure,Months Spent In Yard,Asset Bodycondition,Asset Tyrecondition,Asset Generalcondition,Asset Enginecondition,Asset Accident Flag,Traiffic Challan Amount,Target Sold Amount At Liquidation,Asset_Health_Index,Recovery_Efficiency_Index,LGD,LGD_pct,Depreciation_Pct,Asset_Age_Group,Residual_Value_Forecast,Residual_Loss,Residual_Risk_Score,Risk_Band,Profitability_Score
ASSET_53,22,M,-1,SEP,35000,N,HIGH RISK,2025-04-12,2026-01-31,2026-03-25,23,20.32,3,2026,1,2026,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84347,69024,0.8183337878051383,52030.0,9.8,1.766666666666667,G,G,G,G,No,0,28000.0,100.0,53.815106669229294,24030.0,46.18489333077071,66.80379859390375,0-1 Year,45065.124512599206,39281.875487400794,46.57175179603399,Low,37.19658738178661
ASSET_54,38,F,724,AGR,35000,Y,LOW RISK,2023-08-22,2025-08-08,2025-09-29,36,25.84,9,2025,8,2025,TIRUPATHI,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,124000,102736,0.828516129032258,60312.0,23.9,1.733333333333333,G,G,G,G,No,0,26000.0,100.0,43.10916567183977,34312.0,56.89083432816023,79.03225806451613,1-2 Years,43582.28425660919,80417.71574339081,64.85299656725066,High,52.616383040341574
ASSET_55,46,M,745,NREGI,25000,N,ULTRA LOW RISK,2024-04-13,2025-05-28,2025-06-30,29,22.29,6,2025,5,2025,VIZAG,AP,AP,07 Rural,N,REG,1,0,APACHE RTR 160 4V DISC BT,APACHE,Petrol,163200,134353,0.8232414215686275,103831.0,13.66666666666667,1.1,A,A,A,A,No,0,52000.0,70.0,50.08138224615,51831.0,49.91861775385001,68.13725490196079,1-2 Years,57493.59640776899,105706.40359223101,64.77108063249449,High,37.823370233729136
ASSET_56,22,F,-1,AGR,40000,Y,VERY HIGH RISK,2023-11-14,2025-08-29,2025-09-25,29,25.95,9,2025,8,2025,HYDERABAD II,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,124000,108777,0.877233870967742,56321.0,21.8,0.9,G,G,G,G,No,0,47000.0,100.0,83.45022282985032,9321.0,16.549777170149678,62.096774193548384,1-2 Years,44563.43499814289,79436.56500185712,64.06174596923961,High,53.406298561049994
ASSET_57,21,M,-1,SAL,55000,N,LOW RISK,2025-09-30,2026-05-31,2026-07-25,29,24.25,7,2026,5,2026,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DRUM,RAIDER,Petrol,134766,106899,0.7932193579983082,97274.0,8.1,1.833333333333333,G,G,G,G,No,0,75000.0,100.0,77.10179492978597,22274.0,22.898205070214033,44.34798094474868,0-1 Year,57364.285606322905,77401.7143936771,57.43415579128052,Medium,49.07407124321334
ASSET_58,49,M,-1,AGR,45000,N,LOW RISK,2024-01-25,2025-04-11,2025-05-27,29,26.95,5,2025,4,2025,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134766,117073,0.8687131769140585,89909.38,14.73333333333333,1.533333333333333,A,A,A,A,No,0,49500.0,70.0,55.05543470547789,40409.380000000005,44.94456529452211,63.26966742353412,1-2 Years,45178.43400951148,89587.56599048851,66.4763857282167,Critical,56.57446347311913
ASSET_59,24,M,-1,NREGI,135000,N,MEDIUM RISK,2023-05-29,2025-04-16,2025-05-31,36,26.47,5,2025,4,2025,HYDERABAD I,AP,AP,02 Megapolis (B),N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,102000,90664,0.8888627450980392,70198.0,22.93333333333333,1.5,G,G,G,G,No,0,25000.0,100.0,35.613550243596684,45198.0,64.38644975640332,75.49019607843137,1-2 Years,36482.67185145184,65517.32814854816,64.23267465543937,High,55.50678248935538
ASSET_60,26,M,625,SAL,35000,N,MEDIUM RISK,2024-06-30,2025-06-26,2025-07-31,29,28.05,7,2025,6,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,132504,105322,0.7948590231238303,96888.11,12.03333333333333,1.166666666666667,A,A,A,A,No,1170,45000.0,70.0,46.44532750200205,51888.11,53.55467249799795,66.03876109400471,1-2 Years,45062.516585545774,87441.48341445423,65.99158018962011,High,61.37130327678973
ASSET_61,39,F,-1,SAL,30000,N,ULTRA LOW RISK,2025-04-23,2025-12-31,2026-02-27,29,30.05,2,2026,12,2025,VIZAG,AP,AP,05 Urban,N,REG,1,0,NTORQ XT,NTORQ,Petrol,137005,97440,0.7112149191635342,91017.0,8.4,1.933333333333333,A,A,A,A,No,0,53000.0,70.0,58.23087994550469,38017.0,41.76912005449531,61.315280464216634,0-1 Year,55799.90418713641,81205.09581286358,59.27162936598196,Medium,72.53138110590122
ASSET_62,32,M,736,SEP,29500,N,MEDIUM RISK,2023-03-27,2025-03-19,2025-04-25,29,25.76,4,2025,3,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,0,TVS SPORT ELS,SPORT,Petrol,98200,76951,0.7836150712830957,29955.0,24.1,1.233333333333333,A,A,A,A,No,0,31000.0,70.0,103.48856618260724,-1045.0,-3.4885661826072445,68.43177189409369,2-3 Years,29901.1633622869,68298.8366377131,69.55075014023737,Critical,50.3201453651761
ASSET_63,50,M,-1,AGR,25000,N,MEDIUM RISK,2025-08-05,2026-03-31,2026-05-26,36,24.61,5,2026,3,2026,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84347,75300,0.8927407020996597,71423.0,7.933333333333334,1.866666666666667,G,G,G,G,No,0,48000.0,100.0,67.2052420088767,23423.0,32.794757991123305,43.092226160977866,0-1 Year,48843.91842290737,35503.08157709263,42.09169452036543,Low,56.98573782724481
ASSET_64,36,M,658,AGR,35000,N,LOW RISK,2025-01-07,2025-07-21,2025-09-29,35,25.72,9,2025,7,2025,VIZAG,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84285,65030,0.7715489114314528,65624.0,6.5,2.333333333333333,G,G,G,G,No,0,37000.0,100.0,56.381811532366214,28624.0,43.61818846763379,56.10132289256688,0-1 Year,43681.61580178595,40603.38419821405,48.173914929363534,Low,59.081505560296485
ASSET_65,41,M,-1,SEP,25000,N,HIGH RISK,2024-05-30,2025-09-20,2025-11-24,36,28.12,11,2025,9,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,115300,104724,0.9082740676496096,83553.0,15.93333333333333,2.166666666666667,G,G,G,G,No,0,50000.0,100.0,59.84225581367515,33553.0,40.15774418632485,56.63486556808326,1-2 Years,47678.86647225826,67621.13352774174,58.64799091738225,Medium,64.73085595321783
ASSET_66,44,F,-1,SEP,25000,N,ULTRA LOW RISK,2025-10-29,2026-06-30,2026-07-31,36,23.8,7,2026,6,2026,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,79343,63783,0.8038894420427763,61774.0,8.133333333333333,1.033333333333333,A,A,A,A,No,0,48000.0,70.0,77.70259332405219,13774.0,22.29740667594781,39.50316978183331,0-1 Year,40948.882941628195,38394.117058371805,48.390049605348686,Low,50.97200058572856
ASSET_67,30,F,-1,SAL,25000,N,MEDIUM RISK,2021-03-30,2025-04-11,2025-05-22,25,25.27,5,2025,4,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,97150,79000,0.8131755018013381,19868.0,49.1,1.366666666666667,P,P,P,P,No,0,19500.0,30.0,98.1477753170928,368.0,1.8522246829071871,79.92794647452394,3-5 Years,24107.415821835497,73042.5841781645,75.18536714170304,Critical,45.920169242007844
ASSET_68,36,M,751,SAL,35000,N,MEDIUM RISK,2024-08-31,2025-05-15,2025-06-24,23,19.91,6,2025,5,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,133400,112693,0.8447751124437781,101949.0,8.566666666666666,1.333333333333333,G,G,G,G,No,0,74000.0,100.0,72.58531226397513,27949.0,27.414687736024874,44.527736131934034,0-1 Year,66163.18302980321,67236.81697019679,50.40241152188665,Low,33.88420180290235
ASSET_69,34,M,-1,AGR,65000,N,VERY HIGH RISK,2024-02-08,2025-03-05,2025-04-25,36,29.28,4,2025,3,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,126000,102052,0.809936507936508,89096.0,13.03333333333333,1.7,G,A,G,G,No,0,51000.0,94.0,57.24162700906887,38096.0,42.75837299093113,59.523809523809526,1-2 Years,43196.9332694466,82803.0667305534,65.71671962742333,High,66.62342456588244
ASSET_70,23,M,739,SAL,32000,N,ULTRA LOW RISK,2024-11-19,2025-06-30,2025-09-22,36,20.21,9,2025,6,2025,VIJAYAWADA,AP,AP,05 Urban,N,REG,0,0,TVS IQUBE ST,TVS,EV,195700,163444,0.8351762902401635,152263.0,7.433333333333334,2.8,G,G,G,G,No,0,77000.0,100.0,50.570394646105754,75263.0,49.42960535389425,60.65406234031682,0-1 Year,76182.0202659672,119517.9797340328,61.07203869904588,Medium,30.68084125847935
ASSET_71,47,M,718,SAL,34899,N,VERY HIGH RISK,2023-10-17,2025-06-30,2025-09-23,36,26.03,9,2025,6,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,106890,104099,0.973889044812424,67848.0,20.73333333333333,2.833333333333333,G,G,G,G,No,0,38000.0,100.0,56.007546279919815,29848.0,43.99245372008018,64.4494339975676,1-2 Years,47168.22010118316,59721.77989881684,55.87218626514814,Medium,57.16095314890022
ASSET_72,36,F,-1,SAL,28000,N,HIGH RISK,2024-01-29,2025-11-30,2026-01-27,36,24.88,1,2026,11,2025,VIJAYAWADA,AP,AP,04 Metro,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,120900,110418,0.9133002481389578,67420.01,22.36666666666667,1.933333333333333,G,G,G,G,No,3975,46500.0,100.0,68.97062162998789,20920.009999999995,31.0293783700121,61.53846153846154,1-2 Years,49952.87413136424,70947.12586863576,58.68248624370204,Medium,51.18399373858162
ASSET_73,21,F,675,SEP,45000,N,MEDIUM RISK,2024-09-25,2025-04-19,2025-06-25,35,30.52,6,2025,4,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82500,69572,0.8432969696969697,70214.0,6.866666666666666,2.233333333333333,G,G,G,G,No,0,42000.0,100.0,59.81713048679751,28214.0,40.1828695132025,49.09090909090909,0-1 Year,38790.80026401862,43709.19973598138,52.98084816482592,Low,77.12188257864813
ASSET_74,29,M,620,SAL,39500,N,MEDIUM RISK,2024-10-28,2025-03-19,2025-04-29,36,28.18,4,2025,3,2025,VIJAYAWADA,AP,AP,07 Rural,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,133000,103822,0.7806165413533834,111151.0,4.733333333333333,1.366666666666667,G,G,G,G,No,0,38000.0,100.0,34.187726606148395,73151.0,65.81227339385161,71.42857142857143,0-1 Year,56968.67693896049,76031.32306103951,57.16640831657106,Medium,65.60026712789058
ASSET_75,25,F,713,SAL,22000,N,VERY HIGH RISK,2024-05-10,2025-07-15,2025-08-29,35,26.85,8,2025,7,2025,VIZAG,AP,AP,04 Metro,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,119422,112949,0.9457972567868568,96055.38,14.36666666666667,1.5,A,A,A,A,No,0,58000.0,70.0,60.381833896237765,38055.380000000005,39.61816610376223,51.43273433705683,1-2 Years,53748.83899322347,65673.16100677653,54.9925147851958,Low,60.95324457368042
ASSET_76,56,M,-1,AGR,25000,N,LOW RISK,2023-06-13,2026-06-18,2026-07-25,29,30.01,7,2026,6,2026,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82600,63366,0.7671428571428571,17366.0,36.7,1.233333333333333,G,G,G,G,No,0,40000.0,100.0,230.33513762524473,-22634.0,-130.33513762524473,51.57384987893463,3-5 Years,31178.097185244493,51421.90281475551,62.25411963045461,High,71.1186219710928
ASSET_77,28,M,752,AGR,50000,N,LOW RISK,2025-05-23,2026-06-05,2026-07-29,36,23.9,7,2026,6,2026,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,0,0,APACHE RTR 160 4V DUAL CHANNEL ABS WITH USD,APACHE,Petrol,175300,152469,0.8697604107244723,129382.0,12.6,1.8,G,G,G,G,No,0,73000.0,100.0,56.4220679847274,56382.0,43.5779320152726,58.35710211066743,1-2 Years,64314.616183382845,110985.38381661716,63.311685006627016,High,45.157374068926245
ASSET_78,28,F,748,AGR,35000,Y,ULTRA LOW RISK,2024-12-19,2025-05-19,2025-07-23,29,20.13,7,2025,5,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,126000,107583,0.8538333333333333,105799.39,5.033333333333333,2.166666666666667,G,G,G,G,No,0,62000.0,100.0,58.60147208788254,43799.39,41.39852791211745,50.79365079365079,0-1 Year,53498.37036696136,72501.62963303864,57.54097589923701,Medium,31.82151975759898
ASSET_79,38,M,-1,SEP,35000,N,MEDIUM RISK,2024-06-11,2025-03-31,2025-04-29,29,27.13,4,2025,3,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,118800,104644,0.8808417508417509,100526.0,9.766666666666667,0.9666666666666668,G,G,G,G,Yes,0,48000.0,100.0,47.7488410958359,52526.0,52.2511589041641,59.59595959595959,0-1 Year,48310.06712116346,70489.93287883654,59.334960335720986,Medium,60.30901388236494
ASSET_80,58,F,-1,AGR,35000,N,MEDIUM RISK,2024-07-11,2025-06-30,2025-08-25,23,30.1,8,2025,6,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,115800,99400,0.8583765112262521,73408.4,11.8,1.866666666666667,G,G,G,G,No,0,60000.0,100.0,81.73451539605823,13408.399999999994,18.265484603941776,48.18652849740933,0-1 Year,52240.484427678144,63559.515572321856,54.88731914708278,Low,74.57140290624886
ASSET_81,37,M,-1,SEP,45000,N,LOW RISK,2025-01-28,2025-12-23,2026-01-31,29,24.77,1,2026,12,2025,TIRUPATHI,AP,AP,05 Urban,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,125110,103743,0.8292142914235473,93220.0,10.96666666666667,1.3,A,A,G,G,No,0,50000.0,88.0,53.6365586783952,43220.0,46.3634413216048,60.03516905123492,0-1 Year,58392.15285921928,66717.84714078072,53.32734964493704,Low,52.9612296298134
ASSET_82,36,M,626,AGR,40000,N,VERY HIGH RISK,2023-11-16,2026-06-17,2026-07-28,36,27.28,7,2026,6,2026,KARIMNAGAR,AP,AP,07 Rural,N,REG,1,0,RADEON DRUM,RADEON,Petrol,96500,83816,0.868559585492228,33075.99,31.46666666666667,1.366666666666667,A,A,A,A,No,0,32000.0,70.0,96.74691520949185,1075.989999999998,3.253084790508154,66.83937823834198,2-3 Years,31951.39609042589,64548.603909574114,66.88974498401463,Critical,57.78012195589898
ASSET_83,24,M,-1,AGR,45000,N,MEDIUM RISK,2024-09-09,2025-07-29,2025-09-30,23,30.11,9,2025,7,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,82500,71645,0.8684242424242424,55972.0,10.76666666666667,2.1,G,G,G,G,No,0,35000.0,100.0,62.531265632816414,20972.0,37.46873436718359,57.57575757575758,0-1 Year,38534.80578880371,43965.19421119629,53.291144498419754,Low,75.27984137665577
ASSET_84,21,M,667,AGR,25000,N,MEDIUM RISK,2024-09-30,2026-04-18,2026-05-31,35,30.72,5,2026,4,2026,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 COM ITS,MOPEDS,Petrol,81100,69671,0.859075215782984,49458.0,18.83333333333333,1.433333333333333,A,A,A,A,No,0,25000.0,70.0,50.547939665979214,24458.0,49.452060334020786,69.173859432799,1-2 Years,28417.52962996013,52682.47037003987,64.95988948217,High,72.95395283594229
ASSET_85,52,F,-1,SEP,32000,N,MEDIUM RISK,2024-10-15,2026-04-24,2026-06-28,35,20.72,6,2026,4,2026,VIZAG,AP,AP,06 Semi-Urban,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,128945,117830,0.9138004575594244,75107.0,18.53333333333333,2.166666666666667,G,G,G,G,No,0,57000.0,100.0,75.89172780166962,18107.0,24.108272198330383,55.79510644073055,1-2 Years,60060.37443337183,68884.62556662818,53.421711246367195,Low,36.00624951457045
ASSET_86,34,F,-1,SAL,45000,N,LOW RISK,2025-12-08,2026-06-30,2026-07-24,29,20.48,7,2026,6,2026,HYDERABAD II,AP,AP,04 Metro,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,128000,102249,0.7988203125,96987.0,6.8,0.8,A,A,A,A,No,1780,59000.0,70.0,60.83289513027519,37987.0,39.1671048697248,53.90625,0-1 Year,60848.177671803256,67151.82232819675,52.46236119390372,Low,35.404535625007846
ASSET_87,26,M,-1,AGR,30000,N,LOW RISK,2023-12-25,2025-08-12,2025-09-29,29,26.18,9,2025,8,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,133000,122377,0.920127819548872,78871.0,19.86666666666667,1.6,G,G,G,G,No,0,40000.0,100.0,50.7157256786398,38871.0,49.28427432136019,69.92481203007519,1-2 Years,45126.75236102376,87873.24763897623,66.07011100674904,High,53.52810525525263
ASSET_88,21,F,-1,SEP,20000,N,MEDIUM RISK,2024-07-23,2025-09-27,2025-10-31,35,27.52,10,2025,9,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,113469,95235,0.8393041271184201,86986.0,14.36666666666667,1.133333333333333,G,G,G,G,No,0,40000.0,100.0,45.98441128457453,46986.0,54.015588715425466,64.748080973658,1-2 Years,43096.22885285685,70372.77114714315,62.01938075345967,High,60.81672300335307
ASSET_89,39,F,734,SEP,30000,N,MEDIUM RISK,2023-11-25,2025-06-30,2025-09-23,23,25.0,9,2025,6,2025,VIZAG,AP,AP,05 Urban,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,75239,70216,0.9332394104121532,25988.0,19.43333333333333,2.833333333333333,G,G,G,G,No,1035,37000.0,100.0,142.37340310912728,-11012.0,-42.37340310912729,50.82337617459031,1-2 Years,34318.737721032216,40920.262278967784,54.38703634945677,Low,53.47926924004338
ASSET_90,24,M,755,SEP,45000,N,HIGH RISK,2023-11-21,2026-05-13,2026-06-30,48,24.48,6,2026,5,2026,KARIMNAGAR,AP,AP,07 Rural,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123700,108112,0.8739854486661277,66067.0,30.13333333333333,1.6,G,G,G,G,No,0,15000.0,100.0,22.70422449937185,51067.0,77.29577550062815,87.87388843977365,2-3 Years,33971.87233195767,89728.12766804233,72.53688574619429,Critical,43.72677612036701
ASSET_91,26,M,746,SEP,50000,N,ULTRA LOW RISK,2025-05-27,2025-11-29,2025-12-23,36,16.63,12,2025,11,2025,HYDERABAD I,AP,AP,04 Metro,N,REG,0,0,TVS IQUBE 2.2KWH,TVS,EV,122000,103000,0.8442622950819673,108504.0,6.2,0.8,A,A,A,A,No,0,64000.0,70.0,58.98400058984,44504.0,41.01599941015999,47.540983606557376,0-1 Year,65726.48069123836,56273.519308761635,46.12583549898495,Low,21.970870313700953
ASSET_92,26,F,779,NREGI,20000,N,LOW RISK,2023-12-28,2026-03-16,2026-04-24,23,21.07,4,2026,3,2026,HYDERABAD I,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,107000,91900,0.8588785046728972,40689.99,26.96666666666667,1.3,G,G,G,G,No,735,34000.0,100.0,83.55863444547418,6689.989999999998,16.441365554525813,68.22429906542055,2-3 Years,38397.949170332315,68602.05082966769,64.1140661959511,High,33.00223047494923
ASSET_93,23,F,-1,SAL,35000,N,MEDIUM RISK,2024-06-13,2026-03-16,2026-04-29,36,26.91,4,2026,3,2026,VIZAG,AP,AP,06 Semi-Urban,N,REG,0,0,JUPITER 110 DRUM,JUPITER,Petrol,110064,100270,0.911015409216456,59972.0,21.36666666666667,1.466666666666667,G,G,G,G,No,0,48000.0,100.0,80.03735076368972,11972.0,19.962649236310277,56.3890100305277,1-2 Years,46231.250469590326,63832.749530409674,57.99602915613613,Medium,59.94937268708426
ASSET_94,34,M,704,SAL,39000,N,LOW RISK,2024-10-05,2025-03-20,2025-05-28,35,24.06,5,2025,3,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,1,0,JUPITER 110 DRUM,JUPITER,Petrol,121313,103358,0.8519944276375986,105085.0,5.533333333333333,2.3,G,G,G,G,No,0,67000.0,100.0,63.75791026312033,38085.0,36.24208973687967,44.77096436490731,0-1 Year,55792.00762367873,65520.99237632127,54.0098689969923,Low,49.71071759673485
ASSET_95,30,M,597,SEP,60000,N,MEDIUM RISK,2022-12-23,2025-05-15,2025-06-29,36,25.19,6,2025,5,2025,KARIMNAGAR,AP,AP,05 Urban,N,REG,0,0,RADEON DRUM,RADEON,Petrol,95563,84049,0.8795140378598412,54810.0,29.13333333333333,1.5,G,G,G,G,No,0,37600.0,100.0,68.60062032475825,17210.0,31.399379675241747,60.654228100834,2-3 Years,31865.9040938058,63697.0959061942,66.65455867458556,Critical,49.149083274988
ASSET_96,36,M,757,SEP,42008,N,ULTRA LOW RISK,2024-06-15,2025-11-08,2025-12-30,36,21.76,12,2025,11,2025,TIRUPATHI,AP,AP,07 Rural,N,REG,0,1,JUPITER 125 DRUM,JUPITER,Petrol,113951,95959,0.842107572553115,68831.0,17.03333333333333,1.733333333333333,G,G,G,G,No,0,46000.0,100.0,66.83035260275166,22831.0,33.16964739724833,59.63177155092979,1-2 Years,49398.230267867606,64552.769732132394,56.64958599058577,Medium,39.001819251317386
ASSET_97,29,M,759,SAL,50000,N,LOW RISK,2025-06-30,2026-03-31,2026-04-27,23,15.23,4,2026,3,2026,HYDERABAD II,AP,AP,04 Metro,N,REG,1,0,JUPITER 125 DISC,JUPITER,Petrol,128000,108738,0.849515625,88738.0,9.133333333333333,0.9,A,G,G,G,No,0,44000.0,94.0,49.58416912709324,44738.0,50.41583087290677,65.625,0-1 Year,58118.83789682451,69881.16210317549,54.59465789310586,Low,12.586354290376558
ASSET_98,47,M,-1,SEP,35800,N,MEDIUM RISK,2025-04-28,2025-09-30,2025-11-21,29,23.83,11,2025,9,2025,VIJAYAWADA,AP,AP,06 Semi-Urban,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,84340,71600,0.8489447474507944,74164.0,5.166666666666667,1.733333333333333,G,G,G,G,No,0,50000.0,100.0,67.41815436060622,24164.0,32.58184563939378,40.71614892103391,0-1 Year,47075.61576567058,37264.38423432942,44.18352410994715,Low,52.8542336631586
ASSET_99,25,M,675,SAL,65000,N,LOW RISK,2023-10-22,2025-07-30,2025-08-26,29,25.14,8,2025,7,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134514,107575,0.7997308830307626,58981.0,21.56666666666667,0.9,G,G,G,G,No,0,45000.0,100.0,76.29575626049066,13981.0,23.704243739509337,66.54623310584772,1-2 Years,42955.05091284106,91558.94908715894,68.06648310745271,Critical,48.35053294774336
ASSET_100,43,F,-1,SEP,41000,N,LOW RISK,2023-03-03,2025-12-22,2026-01-27,36,21.05,1,2026,12,2025,HYDERABAD II,AP,AP,04 Metro,N,REG,1,1,JUPITER 125 DISC,JUPITER,Petrol,118000,95949,0.8131271186440678,21075.0,34.16666666666666,1.2,P,A,P,P,No,0,10000.0,38.0,47.44958481613286,11075.0,52.55041518386714,91.52542372881356,2-3 Years,32867.851576001995,85132.148423998,72.14588849491356,Critical,29.564058820435402
ASSET_101,29,M,721,SEP,45000,N,MEDIUM RISK,2024-08-08,2025-03-30,2025-05-27,35,27.38,5,2025,3,2025,TIRUPATHI,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,134800,114358,0.848353115727003,111420.0,7.8,1.933333333333333,G,G,G,G,No,0,41000.0,100.0,36.79770238736313,70420.0,63.20229761263687,69.58456973293768,0-1 Year,50882.24307957149,83917.75692042851,62.25352887272144,High,60.13419105126864
ASSET_102,33,M,-1,NREGI,25000,N,MEDIUM RISK,2024-09-17,2025-03-26,2025-05-22,23,32.62,5,2025,3,2025,KARIMNAGAR,AP,AP,07 Rural,N,REG,0,0,TVS XL 100 HD ITS,MOPEDS,Petrol,78500,66000,0.8407643312101911,61671.0,6.333333333333333,1.9,G,G,G,G,No,0,45000.0,100.0,72.96784550274845,16671.0,27.032154497251543,42.675159235668794,0-1 Year,37729.86374193784,40770.13625806216,51.93647930963332,Low,86.32911779181882
ASSET_103,36,M,743,SEP,40000,N,LOW RISK,2025-05-22,2025-10-31,2026-01-23,36,25.52,1,2026,10,2025,HYDERABAD I,AP,AP,02 Megapolis (B),N,REG,1,1,JUPITER 125 DRUM,JUPITER,Petrol,128000,101500,0.79296875,105050.0,5.4,2.8,G,G,G,G,No,0,55000.0,100.0,52.35602094240838,50050.0,47.64397905759162,57.03125,0-1 Year,57338.503898711846,70661.49610128815,55.204293829131366,Low,55.309802086253455
ASSET_104,51,M,752,AGR,45000,N,LOW RISK,2023-11-16,2025-05-24,2025-06-27,36,24.64,6,2025,5,2025,KARIMNAGAR,AP,AP,06 Semi-Urban,N,REG,1,0,TVS RAIDER DISC,RAIDER,Petrol,123789,113255,0.9149035859405924,89332.0,18.5,1.133333333333333,A,A,A,A,No,0,55000.0,70.0,61.568083105718,34332.0,38.431916894282,55.56955787670957,1-2 Years,41282.03882856586,82506.96117143414,66.65128660174501,Critical,46.85327397962503
ASSET_105,38,M,-1,AGR,26000,N,MEDIUM RISK,2024-10-01,2025-10-14,2025-11-30,35,25.9,11,2025,10,2025,TIRUPATHI,AP,AP,07 Rural,Y,REG,1,0,STAR CITY DISC,CITY PLUS,Petrol,106400,96379,0.9058176691729324,85846.0,12.6,1.566666666666667,G,G,G,G,No,0,47000.0,100.0,54.7492020595019,38846.0,45.2507979404981,55.82706766917293,1-2 Years,45147.067490510824,61252.932509489176,57.56854559162517,Medium,55.909468686665164
ASSET_106,23,M,711,SAL,20000,N,MEDIUM RISK,2024-07-06,2025-04-30,2025-05-28,23,24.45,5,2025,4,2025,HYDERABAD II,AP,AP,04 Metro,N,REG,0,0,TVS XL 100 WINNER ITS,MOPEDS,Petrol,85000,70631,0.8309529411764706,63713.0,9.933333333333334,0.9333333333333332,G,G,G,G,No,0,28000.0,100.0,43.947075165193915,35713.0,56.052924834806085,67.05882352941175,0-1 Year,38076.61873865764,46923.38126134236,55.203977954520425,Low,50.84088264944771
